"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"570642","22047","EMPIRE GIFT WRAP",25,"10/11/2011 12:41",0.42,15024,"United Kingdom"
"574170","21034","REX CASH+CARRY JUMBO SHOPPER",2,"11/3/2011 11:43",0.95,16221,"United Kingdom"
"570521","22123","PING MICROWAVE APRON",12,"10/11/2011 10:43",1.95,12371,"Switzerland"
"568061","22464","HANGING METAL HEART LANTERN",1,"9/23/2011 13:12",1.65,16910,"United Kingdom"
"543759","84945","MULTI COLOUR SILVER T-LIGHT HOLDER",12,"2/11/2011 15:12",0.85,12921,"United Kingdom"
"576927","21208","PASTEL COLOUR HONEYCOMB FAN",12,"11/17/2011 11:02",0.39,12567,"France"
"559535","23206","LUNCH BAG APPLE DESIGN",3,"7/10/2011 12:16",1.65,17841,"United Kingdom"
"544664","21877","HOME SWEET HOME MUG",12,"2/22/2011 14:55",1.25,16045,"United Kingdom"
"542806","21485","RETROSPOT HEART HOT WATER BOTTLE",4,"2/1/2011 11:20",4.95,12836,"United Kingdom"
"576865","22262","FELT EGG COSY CHICKEN",4,"11/16/2011 16:08",0.85,12748,"United Kingdom"
"567631","23397","FOOT STOOL HOME SWEET HOME ",2,"9/21/2011 13:33",9.95,13350,"United Kingdom"
"558873","21210","SET OF 72 RETROSPOT PAPER  DOILIES",24,"7/4/2011 13:28",1.45,15290,"United Kingdom"
"540568","20679","EDWARDIAN PARASOL RED",1,"1/10/2011 11:22",5.95,15039,"United Kingdom"
"579301","23368","SET 12 COLOUR PENCILS DOLLY GIRL ",1,"11/29/2011 11:32",0.65,18118,"United Kingdom"
"579393","23581","JUMBO BAG PAISLEY PARK",10,"11/29/2011 12:07",2.08,12627,"Germany"
"576064","22544","MINI JIGSAW SPACEBOY",5,"11/13/2011 15:37",0.42,12508,"France"
"539475","21352","EUCALYPTUS & PINECONE  WREATH",1,"12/19/2010 14:41",6.75,16686,"United Kingdom"
"542107","21704","BAG 250g SWIRLY MARBLES",1,"1/25/2011 13:38",0.85,16222,"United Kingdom"
"573150","84378","SET OF 3 HEART COOKIE CUTTERS",1,"10/27/2011 20:07",1.45,15014,"United Kingdom"
"536620","21722","SWEET PUDDING STICKER SHEET",12,"12/2/2010 10:27",0.85,14135,"United Kingdom"
"560895","23227","FILIGREE HEART BUTTERFLY WHITE ",24,"7/21/2011 17:12",1.25,13089,"United Kingdom"
"568510","22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",20,"9/27/2011 12:26",0.29,13555,"United Kingdom"
"569491","20725","LUNCH BAG RED RETROSPOT",2,"10/4/2011 13:25",1.65,14056,"United Kingdom"
"564327","85099B","JUMBO BAG RED RETROSPOT",100,"8/24/2011 13:33",1.74,16029,"United Kingdom"
"538917","22558","CLOTHES PEGS RETROSPOT PACK 24 ",1,"12/15/2010 10:57",1.49,17449,"United Kingdom"
"559510","23205","CHARLOTTE BAG VINTAGE ALPHABET ",10,"7/8/2011 15:29",0.85,14961,"United Kingdom"
"556189","21931","JUMBO STORAGE BAG SUKI",20,"6/9/2011 11:57",2.08,15615,"United Kingdom"
"538634","22737","RIBBON REEL CHRISTMAS PRESENT ",10,"12/13/2010 13:28",1.65,14085,"United Kingdom"
"571408","20751","FUNKY WASHING UP GLOVES ASSORTED",1,"10/17/2011 12:22",2.1,15012,"United Kingdom"
"572221","23164","REGENCY CAKE SLICE",4,"10/21/2011 13:27",4.95,17086,"United Kingdom"
"572880","22580","ADVENT CALENDAR GINGHAM SACK",1,"10/26/2011 13:35",5.95,16415,"United Kingdom"
"567170","21824","PAINTED METAL STAR WITH HOLLY BELLS",1,"9/18/2011 12:40",1.45,13566,"United Kingdom"
"568066","23493","VINTAGE DOILY TRAVEL SEWING KIT",1,"9/23/2011 13:48",1.95,14529,"United Kingdom"
"570602","21169","YOU'RE CONFUSING ME METAL SIGN ",12,"10/11/2011 12:17",1.69,14141,"United Kingdom"
"577742","20674","GREEN POLKADOT BOWL",1,"11/21/2011 13:41",1.25,13755,"United Kingdom"
"566561","22969","HOMEMADE JAM SCENTED CANDLES",12,"9/13/2011 12:13",1.45,18145,"United Kingdom"
"563939","84754","S/15 SILVER GLASS BAUBLES IN BAG",12,"8/22/2011 9:28",1.25,14959,"United Kingdom"
"540554","21754","HOME BUILDING BLOCK WORD",3,"1/10/2011 9:55",5.95,18171,"United Kingdom"
"538015","21745","GAOLERS KEYS DECORATIVE GARDEN ",3,"12/9/2010 12:49",3.75,13240,"United Kingdom"
"552469","22383","LUNCH BAG SUKI DESIGN ",3,"5/9/2011 15:34",1.65,12867,"United Kingdom"
"553035","22363","GLASS JAR MARMALADE ",1,"5/12/2011 20:13",2.95,17337,"United Kingdom"
"561502","22773","GREEN DRAWER KNOB ACRYLIC EDWARDIAN",12,"7/27/2011 14:14",1.25,14305,"United Kingdom"
"578846","22630","DOLLY GIRL LUNCH BOX",2,"11/25/2011 17:27",1.95,17757,"United Kingdom"
"572560","48184","DOORMAT ENGLISH ROSE ",6,"10/25/2011 8:45",8.25,12476,"Germany"
"570861","37340","MULTICOLOUR SPRING FLOWER MUG",48,"10/12/2011 15:27",0.39,14775,"United Kingdom"
"553894","22423","REGENCY CAKESTAND 3 TIER",6,"5/19/2011 17:15",12.75,13658,"United Kingdom"
"544075","22604","SET OF 4 NAPKIN CHARMS CUTLERY",64,"2/15/2011 14:50",2.1,14156,"EIRE"
"542595","35920","FOUR RABBIT EASTER DECORATIONS",2,"1/30/2011 10:19",1.25,14040,"United Kingdom"
"540604","85180B","PINK HEARTS LIGHT CHAIN ",3,"1/10/2011 11:38",4.65,15326,"United Kingdom"
"553235","84378","SET OF 3 HEART COOKIE CUTTERS",12,"5/16/2011 11:13",1.25,13018,"United Kingdom"
"556671","20997","ROSE DU SUD CUSHION COVER ",1,"6/13/2011 16:33",4.95,17841,"United Kingdom"
"578068","23571","TRADITIONAL NAUGHTS & CROSSES",2,"11/22/2011 15:45",1.65,14505,"United Kingdom"
"550187","23052","RECYCLED ACAPULCO MAT TURQUOISE",5,"4/14/2011 18:40",8.25,13811,"Germany"
"564066","85177","BASKET OF FLOWERS SEWING KIT",12,"8/22/2011 15:05",0.85,17703,"United Kingdom"
"574315","21716","BOYS VINTAGE TIN SEASIDE BUCKET",32,"11/3/2011 17:53",2.1,17076,"United Kingdom"
"566057","22417","PACK OF 60 SPACEBOY CAKE CASES",3,"9/8/2011 15:16",0.55,17997,"United Kingdom"
"559330","72800E","4 IVORY DINNER CANDLES SILVER FLOCK",6,"7/7/2011 15:44",2.55,17696,"United Kingdom"
"549910","22752","SET 7 BABUSHKA NESTING BOXES",1,"4/12/2011 17:12",8.5,16697,"United Kingdom"
"548768","20749","ASSORTED COLOUR MINI CASES",2,"4/4/2011 12:34",7.95,17886,"United Kingdom"
"573374","21843","RED RETROSPOT CAKE STAND",2,"10/30/2011 13:39",10.95,14755,"United Kingdom"
"562046","22743","MAKE YOUR OWN FLOWERPOWER CARD KIT",6,"8/2/2011 10:34",2.95,12378,"Switzerland"
"570717","20971","PINK BLUE FELT CRAFT TRINKET BOX",12,"10/12/2011 10:35",1.25,17173,"United Kingdom"
"576615","23423","PANTRY 3 HOOK ROLLING PIN HANGER",1,"11/15/2011 16:42",3.75,17231,"United Kingdom"
"558636","22907","PACK OF 20 NAPKINS PANTRY DESIGN",2,"6/30/2011 19:58",0.85,14702,"United Kingdom"
"562770","23209","LUNCH BAG VINTAGE DOILEY ",40,"8/9/2011 11:56",1.65,17139,"United Kingdom"
"545530","22569","FELTCRAFT CUSHION BUTTERFLY",8,"3/3/2011 13:45",3.75,17416,"United Kingdom"
"562807","23236","STORAGE TIN VINTAGE DOILEY ",6,"8/9/2011 14:57",2.89,16053,"United Kingdom"
"559368","23199","JUMBO BAG APPLES",10,"7/8/2011 9:38",2.08,17031,"United Kingdom"
"540750","22960","JAM MAKING SET WITH JARS",6,"1/11/2011 10:26",4.25,16351,"United Kingdom"
"567793","23175","REGENCY MILK JUG PINK ",4,"9/22/2011 11:40",3.25,12657,"France"
"559637","22651","GENTLEMAN SHIRT REPAIR KIT ",192,"7/11/2011 12:15",0.72,17381,"United Kingdom"
"560444","22090","PAPER BUNTING RETROSPOT",4,"7/18/2011 17:15",2.95,13764,"United Kingdom"
"570215","23371","SET 36 COLOUR PENCILS SPACEBOY ",16,"10/9/2011 11:53",1.25,16066,"United Kingdom"
"560042","23298","SPOTTY BUNTING",3,"7/14/2011 14:46",4.95,17068,"United Kingdom"
"548257","22784","LANTERN CREAM GAZEBO ",12,"3/30/2011 10:54",4.25,13802,"United Kingdom"
"561876","21175","GIN + TONIC DIET METAL SIGN",2,"7/31/2011 12:08",2.55,14472,"United Kingdom"
"552654","23282","FOLDING BUTTERFLY MIRROR IVORY ",1,"5/10/2011 14:20",0.83,15756,"United Kingdom"
"557281","20764","ABSTRACT CIRCLES SKETCHBOOK ",1,"6/19/2011 12:23",3.75,13632,"United Kingdom"
"571408","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",1,"10/17/2011 12:22",2.95,15012,"United Kingdom"
"565324","84988","SET OF 72 PINK HEART PAPER DOILIES",1,"9/2/2011 13:18",1.45,13232,"United Kingdom"
"542213","22746","POPPY'S PLAYHOUSE LIVINGROOM ",1,"1/26/2011 12:15",2.1,13837,"United Kingdom"
"554795","21533","RETROSPOT LARGE MILK JUG",6,"5/26/2011 12:46",4.95,14210,"United Kingdom"
"543300","22691","DOORMAT WELCOME SUNRISE",1,"2/7/2011 11:42",7.95,13334,"United Kingdom"
"552309","15060B","FAIRY CAKE DESIGN UMBRELLA",4,"5/8/2011 15:22",3.75,13835,"United Kingdom"
"576900","22734","SET OF 6 RIBBONS VINTAGE CHRISTMAS",12,"11/17/2011 8:53",2.89,15489,"United Kingdom"
"562437","23546","WRAP PAISLEY PARK ",25,"8/4/2011 17:58",0.42,13047,"United Kingdom"
"541655","84760S","SMALL HANGING GLASS+ZINC LANTERN",6,"1/20/2011 12:04",1.45,14779,"United Kingdom"
"541796","22971","QUEENS GUARD COFFEE MUG",12,"1/21/2011 13:55",2.55,14092,"United Kingdom"
"564144","21386","IVORY HANGING DECORATION  EGG",24,"8/23/2011 11:53",0.19,13939,"United Kingdom"
"568379","22041","RECORD FRAME 7"" SINGLE SIZE ",6,"9/27/2011 9:05",2.55,16626,"United Kingdom"
"549943","72802C","VANILLA SCENT CANDLE JEWELLED BOX",1,"4/13/2011 12:09",4.25,13544,"United Kingdom"
"549104","21884","CAKES AND BOWS GIFT  TAPE",12,"4/6/2011 11:43",0.65,15311,"United Kingdom"
"566290","23188","VINTAGE  2 METER FOLDING RULER",1,"9/11/2011 15:24",1.65,14456,"United Kingdom"
"564656","22602","RETROSPOT WOODEN HEART DECORATION",12,"8/26/2011 14:40",0.85,14141,"United Kingdom"
"543170","22748","POPPY'S PLAYHOUSE KITCHEN",12,"2/4/2011 9:03",2.1,17334,"United Kingdom"
"557858","22662","LUNCH BAG DOLLY GIRL DESIGN",4,"6/23/2011 11:51",1.65,14159,"United Kingdom"
"564539","22378","WALL TIDY RETROSPOT ",5,"8/25/2011 15:22",2.1,12715,"Sweden"
"578299","23274","STAR T-LIGHT HOLDER WILLIE WINKIE",48,"11/23/2011 14:53",1.65,16660,"United Kingdom"
"573388","23485","BOTANICAL GARDENS WALL CLOCK ",1,"10/30/2011 14:44",25,14895,"United Kingdom"
"578045","22917","HERB MARKER ROSEMARY",1,"11/22/2011 14:43",0.65,17297,"United Kingdom"
"555133","22433","WATERING CAN GREEN DINOSAUR",6,"5/31/2011 15:32",1.95,16810,"United Kingdom"
"552149","23207","LUNCH BAG ALPHABET DESIGN",10,"5/6/2011 12:00",1.65,13365,"United Kingdom"
"546998","22060","LARGE CAKE STAND HANGING HEARTS",3,"3/18/2011 13:32",3.95,16023,"United Kingdom"
"550144","22352","LUNCH BOX WITH CUTLERY RETROSPOT ",1,"4/14/2011 14:14",2.55,16520,"United Kingdom"
"568346","82580","BATHROOM METAL SIGN",2,"9/26/2011 15:28",1.25,14096,"United Kingdom"
"561258","22983","CARD BILLBOARD FONT",24,"7/26/2011 12:03",0.42,15513,"United Kingdom"
"537871","22703","PINK CAT BOWL",1,"12/8/2010 17:20",2.1,12748,"United Kingdom"
"571120","23118","PARISIENNE JEWELLERY DRAWER ",2,"10/14/2011 9:06",7.5,16950,"United Kingdom"
"557850","21993","FLORAL FOLK STATIONERY SET",12,"6/23/2011 10:56",1.25,12720,"Germany"
"536785","22659","LUNCH BOX I LOVE LONDON",128,"12/2/2010 15:22",1.65,15061,"United Kingdom"
"553882","22729","ALARM CLOCK BAKELIKE ORANGE",24,"5/19/2011 15:30",3.75,16672,"United Kingdom"
"576540","22620","4 TRADITIONAL SPINNING TOPS",4,"11/15/2011 12:48",1.45,18043,"United Kingdom"
"542397","22554","PLASTERS IN TIN WOODLAND ANIMALS",48,"1/27/2011 15:22",1.65,13328,"United Kingdom"
"537144","21563","RED HEART SHAPE LOVE BUCKET ",2,"12/5/2010 13:00",2.95,15880,"United Kingdom"
"577479","22318","FIVE HEART HANGING DECORATION",6,"11/20/2011 11:34",2.95,14911,"EIRE"
"558237","23203","JUMBO BAG DOILEY PATTERNS",5,"6/27/2011 15:04",2.08,12867,"United Kingdom"
"536847","21807","WHITE CHRISTMAS STAR DECORATION",36,"12/3/2010 9:31",0.42,17135,"United Kingdom"
"568902","23231","WRAP  VINTAGE DOILY ",25,"9/29/2011 13:23",0.42,13503,"United Kingdom"
"558183","22670","FRENCH WC SIGN BLUE METAL",2,"6/27/2011 12:13",1.25,15996,"United Kingdom"
"578335","23090","VINTAGE GLASS T-LIGHT HOLDER",12,"11/24/2011 9:06",0.83,17481,"United Kingdom"
"580024","23444","Next Day Carriage",1,"12/1/2011 11:51",15,15172,"United Kingdom"
"561933","20971","PINK BLUE FELT CRAFT TRINKET BOX",12,"8/1/2011 12:56",1.25,12949,"United Kingdom"
"540060","22723","SET OF 6 HERB TINS SKETCHBOOK",4,"1/4/2011 14:40",3.95,14732,"United Kingdom"
"575587","22439","6 ROCKET BALLOONS ",10,"11/10/2011 12:01",0.65,17461,"United Kingdom"
"574036","84231","EASTER BUNNY WITH BASKET ON BACK",12,"11/2/2011 12:46",0.65,16607,"United Kingdom"
"576054","22722","SET OF 6 SPICE TINS PANTRY DESIGN",1,"11/13/2011 14:55",3.95,15787,"United Kingdom"
"574016","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",1,"11/2/2011 12:04",2.1,18105,"United Kingdom"
"564745","22993","SET OF 4 PANTRY JELLY MOULDS",2,"8/28/2011 15:27",1.25,16806,"United Kingdom"
"579284","22558","CLOTHES PEGS RETROSPOT PACK 24 ",72,"11/29/2011 10:52",1.45,15061,"United Kingdom"
"547872","22642","SET OF 4 NAPKIN CHARMS STARS   ",1,"3/27/2011 14:34",2.55,16777,"United Kingdom"
"553833","23199","JUMBO BAG APPLES",2,"5/19/2011 11:41",2.08,17346,"United Kingdom"
"570863","23301","GARDENERS KNEELING PAD KEEP CALM ",12,"10/12/2011 15:39",1.65,15144,"United Kingdom"
"565067","22306","SILVER MUG BONE CHINA TREE OF LIFE",6,"8/31/2011 17:16",1.25,15856,"United Kingdom"
"560412","22386","JUMBO BAG PINK POLKADOT",4,"7/18/2011 14:32",2.08,12748,"United Kingdom"
"548176","22178","VICTORIAN GLASS HANGING T-LIGHT",6,"3/29/2011 14:20",1.25,13439,"United Kingdom"
"579516","23300","GARDENERS KNEELING PAD CUP OF TEA ",3,"11/29/2011 17:52",1.65,17841,"United Kingdom"
"574737","22632","HAND WARMER RED RETROSPOT",12,"11/6/2011 15:53",2.1,14868,"United Kingdom"
"546875","23193","BUFFALO BILL TREASURE BOOK BOX",8,"3/17/2011 16:38",2.25,12514,"Italy"
"566220","23325","RUSTIC STRAWBERRY JAM POT SMALL",48,"9/9/2011 15:53",1.45,15251,"United Kingdom"
"577807","23405","HOME SWEET HOME 2 DRAWER CABINET",4,"11/22/2011 8:26",4.95,15699,"United Kingdom"
"537868","84991","60 TEATIME FAIRY CAKE CASES",24,"12/8/2010 16:49",0.55,12433,"Norway"
"573840","21192","WHITE BELL HONEYCOMB PAPER ",48,"11/1/2011 11:38",1.45,14866,"United Kingdom"
"580969","21914","BLUE HARMONICA IN BOX ",12,"12/6/2011 14:59",1.25,16076,"United Kingdom"
"544068","21244","BLUE POLKADOT PLATE ",1,"2/15/2011 14:08",1.69,16431,"United Kingdom"
"544664","22851","SET 20 NAPKINS FAIRY CAKES DESIGN ",12,"2/22/2011 14:55",0.85,16045,"United Kingdom"
"555854","22699","ROSES REGENCY TEACUP AND SAUCER ",1,"6/7/2011 13:47",2.95,12748,"United Kingdom"
"545687","20726","LUNCH BAG WOODLAND",4,"3/6/2011 12:20",1.65,17769,"United Kingdom"
"536557","79321","CHILLI LIGHTS",24,"12/1/2010 14:41",4.25,17841,"United Kingdom"
"578664","23224","CHERUB HEART DECORATION GOLD",5,"11/24/2011 16:59",0.83,15910,"United Kingdom"
"544182","85099B","JUMBO BAG RED RETROSPOT",10,"2/16/2011 15:13",1.95,18257,"United Kingdom"
"538910","22776","SWEETHEART CAKESTAND 3 TIER",1,"12/15/2010 10:54",9.95,17454,"United Kingdom"
"556206","22756","LARGE YELLOW BABUSHKA NOTEBOOK ",12,"6/9/2011 13:46",1.25,14911,"EIRE"
"540550","47594B","SCOTTIES DESIGN WASHBAG",6,"1/10/2011 9:11",1.95,12539,"Spain"
"571105","23014","GLASS APOTHECARY BOTTLE ELIXIR",2,"10/13/2011 16:01",3.95,17614,"United Kingdom"
"544459","22978","PANTRY ROLLING PIN",6,"2/20/2011 13:52",3.75,17838,"United Kingdom"
"566988","23355","HOT WATER BOTTLE KEEP CALM",6,"9/16/2011 10:56",4.95,16709,"United Kingdom"
"579132","35964","FOLKART CLIP ON STARS",12,"11/28/2011 12:35",0.39,15022,"United Kingdom"
"574965","84828","JUNGLE POPSICLES ICE LOLLY MOULDS",1,"11/8/2011 10:44",1.25,17964,"United Kingdom"
"536531","22726","ALARM CLOCK BAKELIKE GREEN",9,"12/1/2010 13:23",3.75,15485,"United Kingdom"
"578075","23583","LUNCH BAG PAISLEY PARK  ",3,"11/22/2011 16:11",1.65,15039,"United Kingdom"
"544406","22966","GINGERBREAD MAN COOKIE CUTTER",2,"2/18/2011 13:26",1.25,16726,"United Kingdom"
"567802","84378","SET OF 3 HEART COOKIE CUTTERS",12,"9/22/2011 12:06",1.45,14299,"United Kingdom"
"555112","21781","MA CAMPAGNE CUTLERY BOX",1,"5/31/2011 14:48",14.95,17725,"United Kingdom"
"538403","22798","ANTIQUE GLASS DRESSING TABLE POT",4,"12/12/2010 11:46",2.95,17211,"United Kingdom"
"546427","21463","MIRRORED DISCO BALL ",1,"3/13/2011 14:29",5.95,14606,"United Kingdom"
"542786","22970","LONDON BUS COFFEE MUG",6,"2/1/2011 10:15",2.55,17314,"United Kingdom"
"580512","23473","WOODLAND SMALL RED FELT HEART",12,"12/4/2011 13:55",0.83,12673,"Germany"
"575840","21790","VINTAGE SNAP CARDS",10,"11/11/2011 11:56",0.85,13137,"United Kingdom"
"573348","21616","4 PEAR BOTANICAL DINNER CANDLES",4,"10/30/2011 12:27",1.25,14487,"United Kingdom"
"559691","22715","CARD WEDDING DAY",12,"7/11/2011 15:52",0.42,13089,"United Kingdom"
"575491","22865","HAND WARMER OWL DESIGN",2,"11/9/2011 17:47",2.1,15531,"United Kingdom"
"571216","71053","WHITE METAL LANTERN",1,"10/14/2011 13:06",3.75,16081,"United Kingdom"
"578305","23529","WALL ART DOLLY GIRL ",18,"11/23/2011 15:44",3.29,14088,"United Kingdom"
"575490","22142","CHRISTMAS CRAFT WHITE FAIRY ",1,"11/9/2011 17:44",1.45,15031,"United Kingdom"
"544692","85014B","RED RETROSPOT UMBRELLA",3,"2/23/2011 9:14",5.95,17499,"United Kingdom"
"550334","85152","HAND OVER THE CHOCOLATE   SIGN ",12,"4/17/2011 14:09",2.1,17320,"United Kingdom"
"565846","22994","TRAVEL CARD WALLET RETROSPOT",1,"9/7/2011 12:41",0.42,14606,"United Kingdom"
"562263","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",6,"8/3/2011 15:45",0.85,17514,"United Kingdom"
"577312","22661","CHARLOTTE BAG DOLLY GIRL DESIGN",10,"11/18/2011 13:18",0.85,17049,"United Kingdom"
"568168","20992","JAZZ HEARTS PURSE NOTEBOOK",8,"9/25/2011 12:46",0.39,15799,"United Kingdom"
"540014","21947","SET OF 6 HEART CHOPSTICKS",2,"1/4/2011 11:34",1.25,14606,"United Kingdom"
"545276","22992","REVOLVER WOODEN RULER ",4,"3/1/2011 11:30",1.95,12933,"United Kingdom"
"573125","21232","STRAWBERRY CERAMIC TRINKET POT",12,"10/27/2011 16:31",1.25,16855,"United Kingdom"
"565386","21163","DO NOT TOUCH MY STUFF DOOR HANGER ",1,"9/2/2011 15:48",0.39,17997,"United Kingdom"
"578653","23207","LUNCH BAG ALPHABET DESIGN",10,"11/24/2011 16:40",1.65,18161,"United Kingdom"
"561654","22851","SET 20 NAPKINS FAIRY CAKES DESIGN ",12,"7/28/2011 15:58",0.85,14973,"United Kingdom"
"561817","23201","JUMBO BAG ALPHABET",20,"7/29/2011 15:51",2.08,12921,"United Kingdom"
"562939","48194","DOORMAT HEARTS",10,"8/11/2011 8:37",6.75,15498,"United Kingdom"
"567524","23397","FOOT STOOL HOME SWEET HOME ",2,"9/21/2011 8:55",9.95,15696,"United Kingdom"
"537202","20969","RED FLORAL FELTCRAFT SHOULDER BAG",1,"12/5/2010 14:25",3.75,14506,"United Kingdom"
"554162","20727","LUNCH BAG  BLACK SKULL.",30,"5/23/2011 11:52",1.65,16722,"United Kingdom"
"575607","20961","STRAWBERRY BATH SPONGE ",4,"11/10/2011 12:37",2.46,14096,"United Kingdom"
"562560","21738","COSY SLIPPER SHOES SMALL  RED ",1,"8/5/2011 17:12",2.95,14156,"EIRE"
"549995","20932","PINK POT PLANT CANDLE",8,"4/14/2011 8:32",3.75,16131,"United Kingdom"
"577951","21373","MIRRORED WALL ART SNOWFLAKES",15,"11/22/2011 12:09",0.75,17238,"United Kingdom"
"545411","22423","REGENCY CAKESTAND 3 TIER",4,"3/2/2011 12:21",12.75,16128,"United Kingdom"
"567164","16008","SMALL FOLDING SCISSOR(POINTED EDGE)",4,"9/18/2011 11:51",0.12,14487,"United Kingdom"
"548177","47570B","TEA TIME TABLE CLOTH",10,"3/29/2011 14:31",10.65,12888,"United Kingdom"
"575152","22546","MINI JIGSAW PURDEY",3,"11/8/2011 16:12",0.42,16284,"United Kingdom"
"547910","22356","CHARLOTTE BAG PINK POLKADOT",2,"3/28/2011 12:23",0.85,14159,"United Kingdom"
"564050","22951","60 CAKE CASES DOLLY GIRL DESIGN",24,"8/22/2011 13:32",0.55,17160,"United Kingdom"
"555107","21055","TOOL BOX SOFT TOY ",3,"5/31/2011 14:14",8.95,12594,"Italy"
"554080","23200","JUMBO BAG PEARS",3,"5/22/2011 11:42",2.08,16931,"United Kingdom"
"574481","23127","FELTCRAFT GIRL NICOLE KIT",1,"11/4/2011 12:45",4.95,18022,"United Kingdom"
"549128","82486","WOOD S/3 CABINET ANT WHITE FINISH",1,"4/6/2011 14:25",8.95,16713,"United Kingdom"
"567618","22046","TEA PARTY  WRAPPING PAPER ",25,"9/21/2011 12:26",0.42,12721,"France"
"536538","21466","RED FLOWER CROCHET FOOD COVER",1,"12/1/2010 13:54",3.75,14594,"United Kingdom"
"577773","23337","EGG FRYING PAN MINT ",1,"11/21/2011 15:57",2.08,16712,"United Kingdom"
"580637","23197","SKETCHBOOK MAGNETIC SHOPPING LIST",3,"12/5/2011 12:40",1.45,15033,"United Kingdom"
"576570","22970","LONDON BUS COFFEE MUG",6,"11/15/2011 13:47",2.55,17220,"United Kingdom"
"542542","22785","SQUARECUSHION COVER PINK UNION FLAG",4,"1/28/2011 14:37",6.75,12431,"Australia"
"542085","22713","CARD I LOVE LONDON ",12,"1/25/2011 12:33",0.42,14534,"United Kingdom"
"559641","22649","STRAWBERRY FAIRY CAKE TEAPOT",1,"7/11/2011 12:31",4.95,13184,"United Kingdom"
"559894","21371","MIRRORED WALL ART POPPIES",2,"7/13/2011 12:06",0.75,14159,"United Kingdom"
"541574","21935","SUKI  SHOULDER BAG",10,"1/19/2011 12:52",1.65,12826,"United Kingdom"
"570488","22739","RIBBON REEL CHRISTMAS SOCK BAUBLE",1,"10/10/2011 17:12",3.29,14096,"United Kingdom"
"566726","23333","IVORY WICKER HEART MEDIUM",2,"9/14/2011 13:12",1.25,15021,"United Kingdom"
"556954","47566","PARTY BUNTING",4,"6/16/2011 8:38",4.95,15585,"United Kingdom"
"548410","23007"," SPACEBOY BABY GIFT SET",6,"3/31/2011 10:29",14.95,12731,"France"
"571039","22381","TOY TIDY PINK POLKADOT",2,"10/13/2011 12:59",2.1,16121,"United Kingdom"
"566265","84946","ANTIQUE SILVER T-LIGHT GLASS",24,"9/11/2011 13:16",1.25,18255,"United Kingdom"
"555486","47593B","SCOTTIE DOGS BABY BIB",48,"6/3/2011 13:05",0.39,13248,"United Kingdom"
"547826","22699","ROSES REGENCY TEACUP AND SAUCER ",1,"3/25/2011 15:08",2.95,18078,"United Kingdom"
"559297","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"7/7/2011 12:36",1.25,16743,"United Kingdom"
"544660","21907","I'M ON HOLIDAY METAL SIGN",12,"2/22/2011 13:47",2.1,15078,"United Kingdom"
"574852","21232","STRAWBERRY CERAMIC TRINKET POT",9,"11/7/2011 12:04",1.25,15493,"United Kingdom"
"560878","22662","LUNCH BAG DOLLY GIRL DESIGN",1,"7/21/2011 15:16",1.65,14410,"United Kingdom"
"563585","22383","LUNCH BAG SUKI DESIGN ",2,"8/17/2011 17:01",1.65,17070,"United Kingdom"
"566737","84665","SQUARE CHERRY BLOSSOM CABINET",4,"9/14/2011 14:26",5.95,13430,"United Kingdom"
"567661","23198","PANTRY MAGNETIC  SHOPPING LIST",1,"9/21/2011 15:06",1.45,13959,"United Kingdom"
"550988","23201","JUMBO BAG ALPHABET",10,"4/21/2011 18:10",2.08,14231,"United Kingdom"
"568712","22212","FOUR HOOK  WHITE LOVEBIRDS",2,"9/28/2011 15:50",2.1,17841,"United Kingdom"
"579516","23192","BUNDLE OF 3 ALPHABET EXERCISE BOOKS",2,"11/29/2011 17:52",1.65,17841,"United Kingdom"
"541987","22988","SOLDIERS EGG CUP ",12,"1/24/2011 16:05",1.25,14130,"United Kingdom"
"551276","22956","36 FOIL HEART CAKE CASES",2,"4/27/2011 13:06",2.1,16016,"United Kingdom"
